"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","95% Confidence Interval","Confidence Interval Low","Confidence Interval High",
"13","Georgia","13135050238","Gwinnett County, GA - 13135050238","2022","4.1%","","(3.7% - 4.6%)","3.7%","4.6%",
"13","Georgia","13135050239","Gwinnett County, GA - 13135050239","2022","3.3%","","(3.0% - 3.7%)","3.0%","3.7%",
"13","Georgia","13135050240","Gwinnett County, GA - 13135050240","2022","4.2%","","(3.8% - 4.7%)","3.8%","4.7%",
"13","Georgia","13135050241","Gwinnett County, GA - 13135050241","2022","4.6%","","(4.1% - 5.2%)","4.1%","5.2%",
"13","Georgia","13135050242","Gwinnett County, GA - 13135050242","2022","4.4%","","(3.9% - 4.8%)","3.9%","4.8%",
"13","Georgia","13135050243","Gwinnett County, GA - 13135050243","2022","3.9%","","(3.5% - 4.4%)","3.5%","4.4%",
"13","Georgia","13135050244","Gwinnett County, GA - 13135050244","2022","3.6%","","(3.2% - 4.1%)","3.2%","4.1%",
"13","Georgia","13135050304","Gwinnett County, GA - 13135050304","2018","4.9%","","(4.5% - 5.2%)","4.5%","5.2%",
"13","Georgia","13135050304","Gwinnett County, GA - 13135050304","2019","4.8%","","(4.4% - 5.1%)","4.4%","5.1%",
"13","Georgia","13135050304","Gwinnett County, GA - 13135050304","2020","4.1%","","(3.8% - 4.4%)","3.8%","4.4%",
"13","Georgia","13135050304","Gwinnett County, GA - 13135050304","2021","4.2%","","(3.7% - 4.9%)","3.7%","4.9%",
"13","Georgia","13135050304","Gwinnett County, GA - 13135050304","2022","Low Population","","","","",
"13","Georgia","13135050306","Gwinnett County, GA - 13135050306","2018","6.1%","","(5.6% - 6.6%)","5.6%","6.6%",
"13","Georgia","13135050306","Gwinnett County, GA - 13135050306","2019","5.7%","","(5.3% - 6.1%)","5.3%","6.1%",
"13","Georgia","13135050306","Gwinnett County, GA - 13135050306","2020","4.9%","","(4.6% - 5.3%)","4.6%","5.3%",
"13","Georgia","13135050306","Gwinnett County, GA - 13135050306","2021","5.0%","","(4.4% - 5.8%)","4.4%","5.8%",
"13","Georgia","13135050306","Gwinnett County, GA - 13135050306","2022","5.7%","","(5.2% - 6.3%)","5.2%","6.3%",
"13","Georgia","13135050308","Gwinnett County, GA - 13135050308","2018","4.3%","","(3.6% - 5.1%)","3.6%","5.1%",
"13","Georgia","13135050308","Gwinnett County, GA - 13135050308","2019","4.3%","","(3.7% - 5.1%)","3.7%","5.1%",
"13","Georgia","13135050308","Gwinnett County, GA - 13135050308","2020","3.8%","","(3.2% - 4.5%)","3.2%","4.5%",
"13","Georgia","13135050308","Gwinnett County, GA - 13135050308","2021","3.7%","","(3.1% - 4.6%)","3.1%","4.6%",
"13","Georgia","13135050308","Gwinnett County, GA - 13135050308","2022","4.4%","","(3.9% - 4.9%)","3.9%","4.9%",
"13","Georgia","13135050309","Gwinnett County, GA - 13135050309","2018","4.1%","","(3.8% - 4.5%)","3.8%","4.5%",
"13","Georgia","13135050309","Gwinnett County, GA - 13135050309","2019","4.3%","","(3.9% - 4.8%)","3.9%","4.8%",
"13","Georgia","13135050309","Gwinnett County, GA - 13135050309","2020","3.7%","","(3.3% - 4.3%)","3.3%","4.3%",
"13","Georgia","13135050309","Gwinnett County, GA - 13135050309","2021","3.7%","","(3.1% - 4.3%)","3.1%","4.3%",
"13","Georgia","13135050309","Gwinnett County, GA - 13135050309","2022","Low Population","","","","",
"13","Georgia","13135050310","Gwinnett County, GA - 13135050310","2018","5.8%","","(4.9% - 6.7%)","4.9%","6.7%",
"13","Georgia","13135050310","Gwinnett County, GA - 13135050310","2019","5.5%","","(4.8% - 6.4%)","4.8%","6.4%",
"13","Georgia","13135050310","Gwinnett County, GA - 13135050310","2020","4.9%","","(4.1% - 5.7%)","4.1%","5.7%",
"13","Georgia","13135050310","Gwinnett County, GA - 13135050310","2021","4.9%","","(4.0% - 5.9%)","4.0%","5.9%",
"13","Georgia","13135050310","Gwinnett County, GA - 13135050310","2022","Low Population","","","","",
"13","Georgia","13135050311","Gwinnett County, GA - 13135050311","2018","4.4%","","(3.6% - 5.5%)","3.6%","5.5%",
"13","Georgia","13135050311","Gwinnett County, GA - 13135050311","2019","4.6%","","(3.9% - 5.4%)","3.9%","5.4%",
"13","Georgia","13135050311","Gwinnett County, GA - 13135050311","2020","4.0%","","(3.4% - 4.8%)","3.4%","4.8%",
"13","Georgia","13135050311","Gwinnett County, GA - 13135050311","2021","4.0%","","(3.3% - 5.0%)","3.3%","5.0%",
"13","Georgia","13135050311","Gwinnett County, GA - 13135050311","2022","4.7%","","(4.2% - 5.2%)","4.2%","5.2%",
"13","Georgia","13135050313","Gwinnett County, GA - 13135050313","2018","6.8%","","(6.3% - 7.3%)","6.3%","7.3%",
"13","Georgia","13135050313","Gwinnett County, GA - 13135050313","2019","7.5%","","(6.9% - 8.1%)","6.9%","8.1%",
"13","Georgia","13135050313","Gwinnett County, GA - 13135050313","2020","6.7%","","(6.1% - 7.3%)","6.1%","7.3%",
"13","Georgia","13135050313","Gwinnett County, GA - 13135050313","2021","6.6%","","(5.7% - 7.6%)","5.7%","7.6%",
"13","Georgia","13135050313","Gwinnett County, GA - 13135050313","2022","Low Population","","","","",
"13","Georgia","13135050314","Gwinnett County, GA - 13135050314","2018","5.0%","","(4.4% - 5.5%)","4.4%","5.5%",
"13","Georgia","13135050314","Gwinnett County, GA - 13135050314","2019","5.1%","","(4.6% - 5.7%)","4.6%","5.7%",
"13","Georgia","13135050314","Gwinnett County, GA - 13135050314","2020","4.5%","","(3.9% - 5.0%)","3.9%","5.0%",
"13","Georgia","13135050314","Gwinnett County, GA - 13135050314","2021","4.5%","","(3.8% - 5.3%)","3.8%","5.3%",
"13","Georgia","13135050314","Gwinnett County, GA - 13135050314","2022","Low Population","","","","",
"13","Georgia","13135050315","Gwinnett County, GA - 13135050315","2018","5.3%","","(4.8% - 5.9%)","4.8%","5.9%",
"13","Georgia","13135050315","Gwinnett County, GA - 13135050315","2019","5.1%","","(4.6% - 5.7%)","4.6%","5.7%",
"13","Georgia","13135050315","Gwinnett County, GA - 13135050315","2020","4.5%","","(4.0% - 4.9%)","4.0%","4.9%",
"13","Georgia","13135050315","Gwinnett County, GA - 13135050315","2021","4.6%","","(3.8% - 5.4%)","3.8%","5.4%",
"13","Georgia","13135050315","Gwinnett County, GA - 13135050315","2022","5.2%","","(4.7% - 5.8%)","4.7%","5.8%",
"13","Georgia","13135050317","Gwinnett County, GA - 13135050317","2018","4.1%","","(3.6% - 4.5%)","3.6%","4.5%",
"13","Georgia","13135050317","Gwinnett County, GA - 13135050317","2019","3.8%","","(3.4% - 4.3%)","3.4%","4.3%",
"13","Georgia","13135050317","Gwinnett County, GA - 13135050317","2020","3.3%","","(2.9% - 3.6%)","2.9%","3.6%",
"13","Georgia","13135050317","Gwinnett County, GA - 13135050317","2021","3.4%","","(2.9% - 4.0%)","2.9%","4.0%",
"13","Georgia","13135050317","Gwinnett County, GA - 13135050317","2022","4.9%","","(4.4% - 5.5%)","4.4%","5.5%",
"13","Georgia","13135050318","Gwinnett County, GA - 13135050318","2018","4.4%","","(3.9% - 5.0%)","3.9%","5.0%",
"13","Georgia","13135050318","Gwinnett County, GA - 13135050318","2019","4.9%","","(4.3% - 5.5%)","4.3%","5.5%",
"13","Georgia","13135050318","Gwinnett County, GA - 13135050318","2020","4.2%","","(3.7% - 4.7%)","3.7%","4.7%",
"13","Georgia","13135050318","Gwinnett County, GA - 13135050318","2021","4.3%","","(3.6% - 5.2%)","3.6%","5.2%",
"13","Georgia","13135050318","Gwinnett County, GA - 13135050318","2022","5.3%","","(4.7% - 5.9%)","4.7%","5.9%",
"13","Georgia","13135050319","Gwinnett County, GA - 13135050319","2018","5.4%","","(4.9% - 6.0%)","4.9%","6.0%",
"13","Georgia","13135050319","Gwinnett County, GA - 13135050319","2019","5.2%","","(4.7% - 5.8%)","4.7%","5.8%",
"13","Georgia","13135050319","Gwinnett County, GA - 13135050319","2020","4.5%","","(4.0% - 5.0%)","4.0%","5.0%",
"13","Georgia","13135050319","Gwinnett County, GA - 13135050319","2021","4.7%","","(3.9% - 5.5%)","3.9%","5.5%",
"13","Georgia","13135050319","Gwinnett County, GA - 13135050319","2022","Low Population","","","","",
"13","Georgia","13135050320","Gwinnett County, GA - 13135050320","2018","6.8%","","(6.2% - 7.4%)","6.2%","7.4%",
"13","Georgia","13135050320","Gwinnett County, GA - 13135050320","2019","5.9%","","(5.4% - 6.5%)","5.4%","6.5%",
"13","Georgia","13135050320","Gwinnett County, GA - 13135050320","2020","5.2%","","(4.8% - 5.7%)","4.8%","5.7%",
"13","Georgia","13135050320","Gwinnett County, GA - 13135050320","2021","5.3%","","(4.5% - 6.2%)","4.5%","6.2%",
"13","Georgia","13135050320","Gwinnett County, GA - 13135050320","2022","Low Population","","","","",
"13","Georgia","13135050321","Gwinnett County, GA - 13135050321","2018","4.5%","","(3.5% - 5.8%)","3.5%","5.8%",
"13","Georgia","13135050321","Gwinnett County, GA - 13135050321","2019","4.7%","","(3.7% - 5.9%)","3.7%","5.9%",
"13","Georgia","13135050321","Gwinnett County, GA - 13135050321","2020","4.1%","","(3.2% - 5.2%)","3.2%","5.2%",
"13","Georgia","13135050321","Gwinnett County, GA - 13135050321","2021","4.1%","","(3.0% - 5.3%)","3.0%","5.3%",
"13","Georgia","13135050321","Gwinnett County, GA - 13135050321","2022","4.4%","","(3.9% - 4.9%)","3.9%","4.9%",
"13","Georgia","13135050322","Gwinnett County, GA - 13135050322","2018","4.0%","","(3.3% - 4.8%)","3.3%","4.8%",
"13","Georgia","13135050322","Gwinnett County, GA - 13135050322","2019","4.0%","","(3.3% - 4.8%)","3.3%","4.8%",
"13","Georgia","13135050322","Gwinnett County, GA - 13135050322","2020","3.4%","","(2.8% - 4.2%)","2.8%","4.2%",
"13","Georgia","13135050322","Gwinnett County, GA - 13135050322","2021","3.4%","","(2.7% - 4.3%)","2.7%","4.3%",
"13","Georgia","13135050322","Gwinnett County, GA - 13135050322","2022","4.9%","","(4.4% - 5.5%)","4.4%","5.5%",
"13","Georgia","13135050323","Gwinnett County, GA - 13135050323","2022","5.1%","","(4.6% - 5.7%)","4.6%","5.7%",
"13","Georgia","13135050324","Gwinnett County, GA - 13135050324","2022","5.0%","","(4.5% - 5.6%)","4.5%","5.6%",
"13","Georgia","13135050325","Gwinnett County, GA - 13135050325","2022","6.3%","","(5.7% - 7.0%)","5.7%","7.0%",
"13","Georgia","13135050326","Gwinnett County, GA - 13135050326","2022","7.7%","","(6.9% - 8.5%)","6.9%","8.5%",
"13","Georgia","13135050327","Gwinnett County, GA - 13135050327","2022","4.8%","","(4.3% - 5.4%)","4.3%","5.4%",
"13","Georgia","13135050328","Gwinnett County, GA - 13135050328","2022","7.0%","","(6.3% - 7.8%)","6.3%","7.8%",
"13","Georgia","13135050329","Gwinnett County, GA - 13135050329","2022","5.6%","","(5.1% - 6.3%)","5.1%","6.3%",
"13","Georgia","13135050330","Gwinnett County, GA - 13135050330","2022","5.7%","","(5.1% - 6.4%)","5.1%","6.4%",
"13","Georgia","13135050331","Gwinnett County, GA - 13135050331","2022","4.4%","","(4.0% - 4.9%)","4.0%","4.9%",
"13","Georgia","13135050332","Gwinnett County, GA - 13135050332","2022","5.3%","","(4.7% - 5.9%)","4.7%","5.9%",
"13","Georgia","13135050333","Gwinnett County, GA - 13135050333","2022","4.9%","","(4.4% - 5.4%)","4.4%","5.4%",
"13","Georgia","13135050334","Gwinnett County, GA - 13135050334","2022","6.2%","","(5.6% - 6.8%)","5.6%","6.8%",
"13","Georgia","13135050335","Gwinnett County, GA - 13135050335","2022","6.5%","","(5.8% - 7.2%)","5.8%","7.2%",
"13","Georgia","13135050336","Gwinnett County, GA - 13135050336","2022","4.8%","","(4.3% - 5.4%)","4.3%","5.4%",
"13","Georgia","13135050410","Gwinnett County, GA - 13135050410","2018","7.1%","","(6.4% - 7.8%)","6.4%","7.8%",
"13","Georgia","13135050410","Gwinnett County, GA - 13135050410","2019","7.0%","","(6.3% - 7.6%)","6.3%","7.6%",
"13","Georgia","13135050410","Gwinnett County, GA - 13135050410","2020","6.2%","","(5.5% - 6.8%)","5.5%","6.8%",
"13","Georgia","13135050410","Gwinnett County, GA - 13135050410","2021","6.2%","","(5.4% - 7.2%)","5.4%","7.2%",
"13","Georgia","13135050410","Gwinnett County, GA - 13135050410","2022","Low Population","","","","",
"13","Georgia","13135050415","Gwinnett County, GA - 13135050415","2018","6.2%","","(5.5% - 7.0%)","5.5%","7.0%",
"13","Georgia","13135050415","Gwinnett County, GA - 13135050415","2019","6.6%","","(6.0% - 7.4%)","6.0%","7.4%",
"13","Georgia","13135050415","Gwinnett County, GA - 13135050415","2020","5.9%","","(5.3% - 6.5%)","5.3%","6.5%",
"13","Georgia","13135050415","Gwinnett County, GA - 13135050415","2021","5.9%","","(5.0% - 6.9%)","5.0%","6.9%",
"13","Georgia","13135050415","Gwinnett County, GA - 13135050415","2022","6.6%","","(6.0% - 7.4%)","6.0%","7.4%",
"13","Georgia","13135050416","Gwinnett County, GA - 13135050416","2018","5.9%","","(5.3% - 6.6%)","5.3%","6.6%",
"13","Georgia","13135050416","Gwinnett County, GA - 13135050416","2019","5.5%","","(4.9% - 6.2%)","4.9%","6.2%",
"13","Georgia","13135050416","Gwinnett County, GA - 13135050416","2020","4.8%","","(4.3% - 5.4%)","4.3%","5.4%",
"13","Georgia","13135050416","Gwinnett County, GA - 13135050416","2021","4.9%","","(4.1% - 5.7%)","4.1%","5.7%",
"13","Georgia","13135050416","Gwinnett County, GA - 13135050416","2022","7.4%","","(6.7% - 8.2%)","6.7%","8.2%",
"13","Georgia","13135050417","Gwinnett County, GA - 13135050417","2018","5.5%","","(4.9% - 6.2%)","4.9%","6.2%",
"13","Georgia","13135050417","Gwinnett County, GA - 13135050417","2019","5.6%","","(5.0% - 6.2%)","5.0%","6.2%",
"13","Georgia","13135050417","Gwinnett County, GA - 13135050417","2020","4.9%","","(4.4% - 5.4%)","4.4%","5.4%",
"13","Georgia","13135050417","Gwinnett County, GA - 13135050417","2021","5.1%","","(4.3% - 6.0%)","4.3%","6.0%",
"13","Georgia","13135050417","Gwinnett County, GA - 13135050417","2022","Low Population","","","","",
"13","Georgia","13135050418","Gwinnett County, GA - 13135050418","2018","5.6%","","(5.1% - 6.1%)","5.1%","6.1%",
"13","Georgia","13135050418","Gwinnett County, GA - 13135050418","2019","5.0%","","(4.6% - 5.5%)","4.6%","5.5%",
"13","Georgia","13135050418","Gwinnett County, GA - 13135050418","2020","4.4%","","(4.0% - 4.7%)","4.0%","4.7%",
"13","Georgia","13135050418","Gwinnett County, GA - 13135050418","2021","4.5%","","(3.9% - 5.2%)","3.9%","5.2%",
"13","Georgia","13135050418","Gwinnett County, GA - 13135050418","2022","Low Population","","","","",
"13","Georgia","13135050419","Gwinnett County, GA - 13135050419","2018","6.4%","","(5.8% - 7.0%)","5.8%","7.0%",
"13","Georgia","13135050419","Gwinnett County, GA - 13135050419","2019","6.0%","","(5.4% - 6.6%)","5.4%","6.6%",
"13","Georgia","13135050419","Gwinnett County, GA - 13135050419","2020","5.2%","","(4.7% - 5.7%)","4.7%","5.7%",
"13","Georgia","13135050419","Gwinnett County, GA - 13135050419","2021","5.3%","","(4.5% - 6.2%)","4.5%","6.2%",
"13","Georgia","13135050419","Gwinnett County, GA - 13135050419","2022","Low Population","","","","",
"13","Georgia","13135050421","Gwinnett County, GA - 13135050421","2018","5.8%","","(5.3% - 6.3%)","5.3%","6.3%",
"13","Georgia","13135050421","Gwinnett County, GA - 13135050421","2019","5.4%","","(5.0% - 5.8%)","5.0%","5.8%",
"13","Georgia","13135050421","Gwinnett County, GA - 13135050421","2020","4.6%","","(4.2% - 5.1%)","4.2%","5.1%",
"13","Georgia","13135050421","Gwinnett County, GA - 13135050421","2021","4.8%","","(4.2% - 5.6%)","4.2%","5.6%",
"13","Georgia","13135050421","Gwinnett County, GA - 13135050421","2022","Low Population","","","","",
"13","Georgia","13135050422","Gwinnett County, GA - 13135050422","2018","6.5%","","(6.1% - 7.0%)","6.1%","7.0%",
"13","Georgia","13135050422","Gwinnett County, GA - 13135050422","2019","6.7%","","(6.2% - 7.2%)","6.2%","7.2%",
"13","Georgia","13135050422","Gwinnett County, GA - 13135050422","2020","5.9%","","(5.5% - 6.3%)","5.5%","6.3%",
"13","Georgia","13135050422","Gwinnett County, GA - 13135050422","2021","6.0%","","(5.2% - 6.9%)","5.2%","6.9%",
"13","Georgia","13135050422","Gwinnett County, GA - 13135050422","2022","Low Population","","","","",
"13","Georgia","13135050423","Gwinnett County, GA - 13135050423","2018","5.2%","","(4.8% - 5.6%)","4.8%","5.6%",
"13","Georgia","13135050423","Gwinnett County, GA - 13135050423","2019","5.0%","","(4.6% - 5.4%)","4.6%","5.4%",
"13","Georgia","13135050423","Gwinnett County, GA - 13135050423","2020","4.3%","","(3.9% - 4.6%)","3.9%","4.6%",
"13","Georgia","13135050423","Gwinnett County, GA - 13135050423","2021","4.4%","","(3.8% - 5.1%)","3.8%","5.1%",
"13","Georgia","13135050423","Gwinnett County, GA - 13135050423","2022","Low Population","","","","",
"13","Georgia","13135050424","Gwinnett County, GA - 13135050424","2018","6.1%","","(5.6% - 6.6%)","5.6%","6.6%",
"13","Georgia","13135050424","Gwinnett County, GA - 13135050424","2019","5.1%","","(4.7% - 5.6%)","4.7%","5.6%",
"13","Georgia","13135050424","Gwinnett County, GA - 13135050424","2020","4.4%","","(4.0% - 4.8%)","4.0%","4.8%",
"13","Georgia","13135050424","Gwinnett County, GA - 13135050424","2021","4.5%","","(3.9% - 5.3%)","3.9%","5.3%",
"13","Georgia","13135050424","Gwinnett County, GA - 13135050424","2022","Low Population","","","","",
"13","Georgia","13135050425","Gwinnett County, GA - 13135050425","2018","6.2%","","(5.5% - 6.9%)","5.5%","6.9%",
"13","Georgia","13135050425","Gwinnett County, GA - 13135050425","2019","5.8%","","(5.1% - 6.7%)","5.1%","6.7%",
"13","Georgia","13135050425","Gwinnett County, GA - 13135050425","2020","5.1%","","(4.0% - 6.4%)","4.0%","6.4%",
"13","Georgia","13135050425","Gwinnett County, GA - 13135050425","2021","5.1%","","(4.2% - 6.1%)","4.2%","6.1%",
"13","Georgia","13135050425","Gwinnett County, GA - 13135050425","2022","5.1%","","(4.6% - 5.7%)","4.6%","5.7%",
"13","Georgia","13135050426","Gwinnett County, GA - 13135050426","2018","6.7%","","(6.1% - 7.4%)","6.1%","7.4%",
"13","Georgia","13135050426","Gwinnett County, GA - 13135050426","2019","7.0%","","(6.3% - 7.7%)","6.3%","7.7%",
"13","Georgia","13135050426","Gwinnett County, GA - 13135050426","2020","6.3%","","(5.5% - 7.1%)","5.5%","7.1%",
"13","Georgia","13135050426","Gwinnett County, GA - 13135050426","2021","6.2%","","(5.2% - 7.3%)","5.2%","7.3%",
"13","Georgia","13135050426","Gwinnett County, GA - 13135050426","2022","Low Population","","","","",
"13","Georgia","13135050427","Gwinnett County, GA - 13135050427","2018","6.6%","","(5.9% - 7.6%)","5.9%","7.6%",
"13","Georgia","13135050427","Gwinnett County, GA - 13135050427","2019","6.8%","","(6.0% - 7.6%)","6.0%","7.6%",
"13","Georgia","13135050427","Gwinnett County, GA - 13135050427","2020","6.0%","","(5.1% - 7.0%)","5.1%","7.0%",
"13","Georgia","13135050427","Gwinnett County, GA - 13135050427","2021","6.0%","","(5.0% - 7.1%)","5.0%","7.1%",
"13","Georgia","13135050427","Gwinnett County, GA - 13135050427","2022","6.1%","","(5.5% - 6.8%)","5.5%","6.8%",
"13","Georgia","13135050428","Gwinnett County, GA - 13135050428","2018","5.9%","","(5.1% - 6.8%)","5.1%","6.8%",
"13","Georgia","13135050428","Gwinnett County, GA - 13135050428","2019","5.5%","","(4.7% - 6.4%)","4.7%","6.4%",
"13","Georgia","13135050428","Gwinnett County, GA - 13135050428","2020","4.7%","","(3.8% - 5.8%)","3.8%","5.8%",
"13","Georgia","13135050428","Gwinnett County, GA - 13135050428","2021","4.7%","","(3.8% - 5.8%)","3.8%","5.8%",
"13","Georgia","13135050428","Gwinnett County, GA - 13135050428","2022","Low Population","","","","",
"13","Georgia","13135050429","Gwinnett County, GA - 13135050429","2018","6.2%","","(5.2% - 7.2%)","5.2%","7.2%",
